split,image,area
train,augmented_15364,197495.46666666665
train,67f9dbc8798352bb0f74a505e0a21a68,2300.0
train,image_00140,422569.0
train,07637f713f619308a1c153c7bad5fafd,7503.0
train,6b20e36540066ca0c892c9db411ec628,6402.0
train,a4b2a8adc316022fbc9ca01beb8fd722,27738.0
train,image_00626,56342.0
train,augmented_15402,134041.59999999998
train,38743843e628e12028493d09b2de94cb,3468.0
train,augmented_7658,79744.0
train,image_07149,197658.0
train,augmented_6546,25365.333333333336
train,image_09164,554175.0
train,0650ab940d5169815941e4898dce75c0,31992.0
train,augmented_9675,183594.6666666667
train,image_06257,114027.0
train,image_01538,61950.0
train,augmented_7880,36619.37777777779
train,img_resize_2692,12.0
train,augmented_13073,11731.911111111121
train,fdb98144bb919b23ce8cb0a650af335c,4851.0
train,augmented_1229,82022.40000000001
train,augmented_2720,204.80000000000064
train,f67122b23a29986852b8b7a1bb11e09f,1950.0
train,image_02031,331585.0
train,augmented_18126,146517.33333333337
train,augmented_17215,7103.999999999999
train,c1c0304d12b125728ce14feb3f71ae2a,1575.0
train,augmented_19238,79644.44444444442
train,9de3dc6364edbbc3bf3b74934b75cd39,2420.0
train,f3168c32eb66e7cfc8a517d9684a33c0,19740.0
train,image_04440,806675.0
train,augmented_4351,507.7333333333339
train,augmented_11664,12103.111111111108
train,image_05986,416400.0
train,c6cd1684d1519bf7146081c1cb5d566d,3.0
train,augmented_2734,24780.799999999996
train,image_02025,68508.0
train,augmented_18132,201685.33333333337
train,3f76da69191b607c6c4c736ac1770e95,55388.0
train,augmented_17201,5472.711111111111
train,image_04454,444675.0
train,d55c7476e83d40d2ac70af78ab3d02df,288.0
train,augmented_4345,204771.55555555553
train,4623d9154f120cee2505f61515ceaed2,6237.0
train,augmented_11670,52104.53333333334
train,image_05992,90630.0
train,a52ccdc628aa065d5d041ab80131ab74,299500.0
train,631b23c5aa7adad949b2af0d2dae21c7,32.0
train,image_00632,35750.0
train,augmented_12379,16583.11111111111
train,augmented_15416,470562.1333333333
train,augmented_14708,470856.5333333333
train,image_09170,312480.0
train,82ea8c13b27432de817fcfac0414756f,23265.0
train,augmented_6552,373697.4222222222
train,image_06243,729711.0
train,augmented_9661,252741.68888888886
train,img_resize_2686,392904.0
train,augmented_7894,44680.53333333334
train,c1bdaf67af9408656f5aa612d77ba808,117986.0
train,augmented_13067,310169.6
train,ab4d8e1cbdf8640d232901bc23dcf446,29736.0
train,e5cbd4379d430db8be7aea6d9d744847,752.0
train,augmented_13701,259901.15555555557
train,augmented_6234,265198.93333333335
train,image_09616,341056.0
train,augmented_9107,24533.333333333332
train,image_06525,110160.0
train,48f1e15e8c0a25deb00e3cb50773f35e,24310.0
train,image_08508,245673.0
train,augmented_15370,64216.17777777776
train,augmented_8219,61757.15555555557
train,image_00154,458994.0
train,66557f964ecc4202adcf34f270fe0e50,1054.0
train,augmented_11116,254681.59999999998
train,a2a9321679b413f6926ffd73be6162fd,174344.0
train,image_04332,750215.0
train,augmented_16679,507153.06666666665
train,augmented_4423,43694.93333333333
train,augmented_18654,584211.9111111112
train,img_resize_962,13.0
train,augmented_17567,2002.488888888889
train,augmented_10208,284091.73333333334
train,augmented_2052,147292.44444444447
train,image_02743,89816.0
train,image_02804,108810.0
train,5aff8f5d8a2d656c56d206286ba1f52b,8736.0
train,7d5365924b1ac143f2076146b5950614,18.0
train,2c2e81122d898d28004fb156cdc56777,18360.0
train,bc728b580500b394001c2f44ea0ca436,9039.0
train,img_resize_625,1103793.0
train,af59a4b812f68f4b8b1a2aa0190b159e,4664.0
train,augmented_11089,17285.688888888897
train,augmented_18913,71680.0
train,img_resize_1576,1026038.0
train,augmented_10397,121474.84444444446
train,97c48f364183b19b5f1e73e9219f7fbf,327745.0
train,augmented_20254,226508.8
train,augmented_9098,103236.26666666666
train,image_09789,235416.0
train,b5fbce0b0d17acba619b17ac5c820951,27744.0
train,e6284a28d562bf7e7aafdb63f815ab88,50702.0
train,augmented_12580,234887.11111111112
train,bef74988a5026733a49322b863e0dae3,147154.0
train,1e7640f0f3bb9d726a37022559a6b235,51062.0
train,image_09951,137934.0
train,augmented_8386,113919.99999999999
train,b549272f790f70202a562384d4f96114,3604.0
train,419a086f8e03758e2c4a80c5dc97d614,31758.0
train,image_08497,381843.0
train,f24c30188c3c5396de4e326f5a874faa,2255.0
train,augmented_15589,344064.0
train,augmented_9926,196687.64444444445
train,c767b80e7fde84e2d565fc6cb379b777,3016.0
train,8b0c50794c18895c9b20117bf94b73ba,342.0
train,8edce2e83aabbcb8fb45dce6542bbcca,50244.0
train,img_resize_2719,69423.0
train,89d7305ae71dde0acef46c85b8d57d8e,8833.0
train,65df93f3ff49a4977d40eea9ef6026de,15600.0
train,bec78a7176ef83c2abc21f66f96f7083,2100.0
train,augmented_14697,216000.0
train,image_00975,629460.0
train,augmented_20532,1267.2
train,c66b9459e8f24d9eedc10cbbc9495529,1892.0
train,augmented_11937,375829.3333333334
train,0272a7fa7ab3cc41146db0bd9e49afa6,9.0
train,img_resize_1210,311418.0
train,6e20be3479c06f0a0f63cddcbd77d277,15840.0
train,fe906e4bd54d21bc5f169a3fff36c43d,1740.0
train,img_resize_143,742161.0
train,5a635be2d87f3ea4d4deb43d6165b16a,9800.0
train,8165eb48d596b68835d6bc5e528a956c,12.0
train,augmented_16080,436531.19999999995
train,augmented_2873,297710.9333333333
train,augmented_20526,322412.0888888889
train,augmented_11923,73563.02222222222
train,42189e524b19b827a04cf25a776ea465,5476.0
train,img_resize_1204,549270.0
train,img_resize_157,3.0
train,11f564ee7e7e9e214feeea8ed3d23e55,123375.0
train,image_05819,307839.0
train,augmented_16094,303644.44444444444
train,897fb6da5a87540791895fd84d865113,16074.0
train,augmented_2867,65060.97777777778
train,764e9aa0b5aeb32e5ebc4795b3c41c2d,35263.0
train,augmented_9932,131157.33333333334
train,27311c9531970a10a9da7f9f26528c0c,3127.0
train,02ab26e08decb456a2512f96d1328cf9,11766.0
train,4fc11094309cbd0de56915dca7c4d361,319872.0
train,augmented_14683,20181.333333333336
train,image_00961,45696.0
train,97ce560e6c36e51e3be52d73b1035fe2,25245.0
train,552544d6a4ca2ebda5014729ef98963e,3104.0
train,image_07968,668250.0
train,4ae50b521f1405925388a43c45a94473,2144.0
train,augmented_12594,289813.3333333333
train,image_09945,175820.0
train,augmented_8392,47627.37777777777
train,augmented_13852,383078.4000000001
train,image_08483,288926.0
train,image_02810,346104.0
train,c3ef0577e99ce0ee4d4ee594d65e4236,66780.0
train,f3bf65a12c6ce3c567e3392603d43865,2310.0
train,img_resize_631,1029850.0
train,augmented_18907,31345.77777777779
train,augmented_338,6506.666666666669
train,img_resize_1562,583110.0
train,augmented_10383,81908.62222222221
train,augmented_20240,138581.33333333334
train,69d373df7a8605cf0bdd240beec45a53,48.0
train,augmented_6397,74247.11111111112
train,fd1dc5ad1bffc68cdb37f878bb55b943,23618.0
train,image_06486,735840.0
train,8fc9569bb2088f9a6b59c30f46238b51,4600.0
train,9954f89f408e6c09a5c37f402898ce87,17168.0
train,cfae4eac3ede3185cc89f274a65bb56f,351652.0
train,img_resize_2043,96410.0
train,image_07940,810832.0
train,76a37eb06987c4c7454da6319b5d9284,12.0
train,d09d54d9bdda21e206325d999b1b4489,240.0
train,05a3265db93a5b0d50d7e23417fdcaa6,1558.0
train,augmented_7089,656519.1111111111
train,image_07798,95400.0
train,image_04291,75256.0
train,augmented_4580,655815.1111111111
train,image_02838,544754.0
train,augmented_310,255168.0
train,2293230769fc919ec753e97ff25fc099,4416.0
train,img_resize_619,448218.0
train,8ba685f4cc9813e61e4eaf1f84dbbdf2,2209.0
train,augmented_5846,57446.4
train,2bd8513c439e3af38bda2430444262af,49302.0
train,7f3dd447329d0e8e4c053e9701a33ead,207000.0
train,augmented_16902,52838.399999999994
train,1bf378f8db80d00ac3ccc754204b6a82,560.0
train,augmented_20268,14506.666666666668
train,augmented_18091,30555.022222222226
train,augmented_2697,80490.66666666666
train,e86683eaf45d71cb757235c4eb5a67e8,50393.0
train,e8359b557b690eef406fa08e8f424917,15606.0
train,30be223a3f45f030fa95005c1e5ebb9d,2760.0
train,image_02186,98901.0
train,image_05831,462690.0
train,augmented_476,7133.866666666667
train,augmented_3589,17517.511111111115
train,image_03298,751752.0
train,eb77832f9abb47ad94682f1f51f3246a,308052.0
train,0f4cb663023b66c3563656c911ad17a7,3618.0
train,augmented_14873,382772.6222222223
train,image_00791,520556.0
train,be385082ee3e4abe7f42d81a36f0f94b,1.0
train,3c4ebcb48f2b42f076905bc7d4c9251b,2432.0
train,1368708272b6c854c9d8b058274eaf1d,24843.0
train,7e190b808ae430db11da7612524bbb48,21978.0
train,img_resize_2725,3.0
train,augmented_7937,39459.555555555555
train,0dde77bc19c7192126ac1c619210329e,26240.0
train,image_00949,31725.0
train,b26ab998aa5e852a94f0806554787687,75516.0
train,augmented_14867,58949.688888888886
train,image_00785,304583.0
train,875790a573cb9afb2e4f853129781f7e,897.0
train,9cbc29d55f18c4080ee421c2fac6293c,2790.0
train,22524cb51402124bfd5f33a23b0b37fa,1920.0
train,aab8cfad2fe7105e4f33d172fc99be3d,7738.0
train,augmented_7923,972657.7777777778
train,img_resize_2731,4472.0
train,1657c118d72767a650bf406ee94ba17f,58995.0
train,6490169954444dd1e9b1d230d681500d,1974.0
train,e90fa021c2b8a14c74cdf119c8e6c795,3344.0
train,augmented_18085,3409.0666666666652
train,dedbb53fb248e4df1e21d0919013ec5e,6144.0
train,augmented_2683,65763.55555555555
train,87327895a04405993bc97bcc09573f08,2024.0
train,f236cc6729968a79be256ed33d204b52,691886.0
train,image_02192,116724.0
train,img_resize_1238,40.0
train,augmented_462,136405.33333333334
train,image_05825,493884.0
train,a994107a73f450a92aee076acb5ebe38,7392.0
train,746a96f2ecc51cade6ff5e77831c69a6,901.0
train,1c87ac79500f25a03c60ad0ad68f68c8,213405.0
train,image_04285,391636.0
train,b2484539b8759a729879e177d719e072,5292.0
train,augmented_4594,51148.79999999998
train,augmented_304,1635.5555555555554
train,augmented_5852,23893.33333333334
train,681a1712572a33132c464124b0dabe82,1298.0
train,augmented_16916,32494.933333333334
train,da1ff5f69c44daba30b489ea1abac6a6,21252.0
train,augmented_6383,71466.66666666666
train,image_06492,322408.0
train,img_resize_2057,112200.0
train,image_07954,305704.0
train,096347da65dd4ff0f3bba057ddd34e52,252488.0
train,387e148de605ba0a0bc8dc6c54622556,213280.0
train,image_09979,116998.0
train,01791d93003e568fc2115ced36ed3f8a,980.0
train,b2d07f7870133cb5ae8be53bd6798821,11368.0
train,augmented_12543,13704.533333333326
train,316c12ea5a542e9dd0e11c95238b0e64,9620.0
train,image_00008,151830.0
train,image_09992,547896.0
train,augmented_13885,17339.73333333333
train,image_07767,193185.0
train,augmented_8345,8876.088888888884
train,fa3e2a0465bd312359202315de68b89e,6912.0
train,image_08454,532644.0
train,augmented_7076,63035.73333333333
train,image_06479,198856.0
train,augmented_14132,2756.2666666666655
train,2c5934f948c9befa52e2868fff9fba21,7980.0
train,augmented_6368,279253.3333333334
train,augmented_1407,7987.199999999998
train,02a65cb978aa175db7b0ac39e5031c67,5760.0
train,image_01316,425226.0
train,augmented_10354,277046.0444444444
train,2f6303a7ff497270bb1283fc07d0e6bd,3905.0
train,augmented_20297,512354.13333333336
train,augmented_5661,294195.19999999995
train,augmented_18708,125311.99999999999
train,27d4a95c044d91e15496cf990dcd68f2,3445.0
train,image_05170,57680.0
train,augmented_16725,146432.0
train,96b2ba32dcea4ff53ce3a48932956b04,2030.0
train,augmented_19416,331677.86666666664
train,image_03501,321786.0
train,augmented_3210,197617.77777777775
train,img_resize_180,719444.0
train,image_03267,468920.0
train,augmented_3576,75199.99999999999
train,augmented_489,62719.99999999999
train,augmented_16043,25907.2
train,356669676ac06580d3e58dea555f1caa,31941.0
train,augmented_4219,28562.48888888889
train,1f39079604221a1b3642d6baee028cbb,301413.0
train,image_04508,513174.0
train,f114a91561a683a66d83446ab2346a04,14850.0
train,augmented_19370,26498.844444444458
train,augmented_5107,216988.44444444444
train,98aef569c1ca8cdff9d5fdf4fae95dfa,1504.0
train,image_05616,379572.0
train,25633183835daaaa6122b332d202e190,41832.0
train,image_02179,15561.0
train,augmented_10432,327985.7777777778
train,augmented_2668,10012.444444444449
train,augmented_1361,9258.666666666664
train,img_resize_32,4.0
train,image_01470,652653.0
train,augmented_14654,156074.66666666663
train,dbc1e7ea6f7123b7759332d57abf3107,9078.0
train,augmented_8423,24081.066666666677
train,image_07001,73472.0
train,augmented_7710,12765.866666666669
train,a999c6c86388a696aae071f548f84b58,5560.0
train,img_resize_2902,452352.0
train,image_08332,426376.0
train,augmented_12225,36755.91111111113
train,83a69c1f323d05ad4bce24b7f916220b,2592.0
train,img_resize_26,185625.0
train,augmented_1375,34815.99999999999
train,image_01464,44919.0
train,7c8376cf8e510705894b0d13783059a2,10140.0
train,augmented_9729,130247.1111111111
train,fb0b493980dbe3875dbb17b411ec518c,12096.0
train,image_09038,35524.0
train,augmented_14640,7337.244444444449
train,image_07015,167034.0
train,augmented_8437,16583.11111111111
train,image_08326,72495.0
train,img_resize_2916,723384.0
train,augmented_7704,53700.26666666666
train,bf0037dd9877df96a088ce9d5e6f35eb,1449.0
train,augmented_12231,152547.55555555553
train,augmented_14898,149.3333333333328
train,image_03273,552024.0
train,img_resize_194,122400.0
train,augmented_11738,514791.8222222222
train,augmented_3562,433275.7333333333
train,augmented_16057,62318.933333333334
train,augmented_19364,251596.8
train,e2ee704723cab1987e4e9e3e1ec45b5c,24492.0
train,augmented_17349,30401.42222222222
train,augmented_5113,107059.2
train,image_05602,106722.0
train,0647056fad8e2de45b964e1506da7446,4895.0
train,bf51c685d6263e4dbdc75c169cc7a644,5917.0
train,2555fa2685bc0557f8f02dbb5b95399f,95368.0
train,augmented_10426,347437.5111111111
train,8ccab900c515f8df43ba62d866b67bf1,1488.0
train,54249c79ad5ed16740463aff73db31fc,6850.0
train,augmented_10340,327338.6666666666
train,augmented_5675,13051.733333333332
train,augmented_20283,175331.55555555553
train,image_05164,163056.0
train,9f258f9640355dfa2334ea4dd1577c37,15525.0
train,augmented_16731,373905.0666666667
train,c687defccd69f6432dcd8a3fb5b99175,2795.0
train,augmented_19402,264964.2666666667
train,image_03515,208780.0
train,augmented_3204,282188.8
train,c305bc9e5b294b971d9b2fdb0fbc7b86,23496.0
train,0ee2577891fb485c7deb4710f9549181,2280.0
train,augmented_12557,3925.333333333333
train,30cea78af6135da44cc2e27904e80495,3072.0
train,8fae6916ebab0df90446f997de971f96,3.0
train,image_09986,363540.0
train,augmented_8351,1941.3333333333303
train,augmented_13891,272945.77777777775
train,image_07773,387430.0
train,augmented_15238,70186.66666666669
train,dbe036c44a6e242c445c7a17bc9aecfe,4095.0
train,augmented_7062,43326.57777777777
train,image_08440,128535.0
train,e312bee586df320f7acaeee91b66a950,457678.0
train,augmented_14126,776.533333333333
train,augmented_13649,63708.444444444445
train,augmented_1413,17356.800000000003
train,image_01302,454256.0
train,augmented_10368,112617.24444444444
train,augmented_2132,79689.95555555556
train,image_02623,288926.0
train,img_resize_1589,1003590.0
train,augmented_18734,5890.844444444445
train,img_resize_802,18.0
train,3b406456377bef03f35c1ab57ddb28c5,36160.0
train,augmented_17407,166007.46666666667
train,image_04252,95718.0
train,augmented_16719,30899.2
train,augmented_4543,7040.0000000000055
train,271ad9a00293ace32539e2d6d0a241ce,16280.0
train,augmented_11076,171047.82222222225
train,augmented_5885,116582.40000000001
train,image_00034,280176.0
train,7acb09485d0475e271e181cc6a6b0444,2816.0
train,image_08468,124555.0
train,augmented_15210,6404.266666666666
train,augmented_8379,928837.6888888889
train,f2a837155cb29c3563e8de45694de16c,35308.0
train,eb69ff19d656bf7f7ae764f5af54e558,48039.0
train,augmented_6354,30028.80000000001
train,image_09776,346320.0
train,augmented_9067,55547.73333333332
train,image_06445,168320.0
train,8c7ec6fa7d41ed5f9297ae33ae47cf74,136578.0
train,img_resize_2080,115830.0
train,augmented_13661,339359.2888888889
train,image_07983,42816.0
train,024c4278db8c77156e0d2ac2f64c15af,3510.0
train,augmented_13107,133870.93333333332
train,augmented_14668,105600.0
train,954f66f20d2b2563cf2738ba3b95afe3,10137.0
train,image_09010,23997.0
train,5d53b6b0b600c03af1d721616ec65bf9,4018.0
train,4899c04a437a8563198db5d2a68ebbb3,3300.0
train,augmented_6432,166340.26666666663
train,image_06323,690112.0
train,augmented_9701,511667.20000000007
train,bc3f108b008e5fbec30e78059a4ba1a9,2162.0
train,augmented_15576,402560.0
train,image_00752,570078.0
train,b0a09858aeb8c77ded3b6fe052778cf3,2.0
train,augmented_12219,146183.11111111112
train,fb9ea47a9c817f10c638c63fea74b952,1696.0
train,augmented_11710,79189.33333333333
train,c2cc943e1a620eac4294aa703ff8d870,2738.0
train,image_04534,207336.0
train,aeb7f68e8d0ed7553019369720cb0afe,289.0
train,9e3fc66d62aaa09f3e3e882be97f15c9,2546.0
train,augmented_4225,200887.46666666667
train,augmented_18052,48947.19999999999
train,augmented_17361,212835.55555555553
train,augmented_2654,526567.8222222222
train,image_02145,272764.0
train,232cbbc71b4cc8391a242052c2e0dd14,240.0
train,augmented_11704,123340.8
train,9c31bf7b50238a6ac30dd7f2c886f659,2052.0
train,augmented_19358,256255.99999999997
train,augmented_2898,31630.22222222222
train,image_04520,293854.0
train,augmented_4231,55537.77777777778
train,bf1375ee8ba232e45bfdb22e23e524f8,17949.0
train,augmented_18046,161792.0
train,augmented_17375,21508.266666666663
train,8d4f63b3fa8c939699c62f01237d6298,2970.0
train,augmented_2640,791864.8888888889
train,image_02151,183498.0
train,image_01458,440190.0
train,augmented_13113,17294.22222222222
train,4e791f7e09e661b8f909e096ff2b3d6e,1764.0
train,augmented_1349,16896.0
train,augmented_6426,241944.1777777778
train,image_09004,195415.0
train,augmented_9715,8860.444444444443
train,image_06337,226192.0
train,augmented_15562,34534.4
train,augmented_7738,35507.2
train,image_07029,585837.0
train,49fe46dad7e44e90053afb7173d05f6a,7776.0
train,image_00746,210960.0
train,51d0a05a888f4a43379d0a1398e5a41f,11970.0
train,image_00020,44919.0
train,f0efcf9ce003519e51f8bbfe4532c1c9,6072.0
train,augmented_15204,17725.155555555546
train,d1500468da3ce96ec3b72b872f2c8139,480.0
train,99c519718ea872c38dec6b79b40b481d,3071.0
train,5e59c35b5d3ae0da22ad084d8dbd723c,89232.0
train,edd103b764ebff259fc3794814eb8ddb,75360.0
